Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id
0,62,1,0,0.0,2,182.3,101,59.0,16.41,11.2,248fe67d-58db-450d-914c-12136defecd2
0,93,1,0,0.0,4,164.5,95,48.0,11.55,9.9,2a1cf720-2d0b-4171-aaae-9dbbbe994aad
1,111,1,0,0.0,5,123.1,88,40.0,10.7,12.0,5b596d94-7f3d-4e67-b885-2488b10e5ffe
0,64,1,0,0.26,3,124.1,117,40.6,9.64,6.4,7f3b9e34-0f27-4833-8576-5757a65ec061
0,139,1,1,4.0,0,214.6,101,97.0,11.76,14.8,731eddc1-179d-4fa0-8a2b-1cc314abf4cf
0,67,1,0,0.0,0,109.1,117,38.0,10.87,12.8,4489995b-be86-48f6-a96c-d36ee7e928b0
0,42,1,0,0.0,1,146.3,84,47.0,12.8,8.0,840ce277-866b-4633-8c86-4ccb85c98c20
1,161,1,0,0.0,4,332.9,67,84.0,15.89,5.4,325eb7e2-555d-4310-a137-4054d56557b2
1,144,1,0,0.21,4,61.6,117,20.1,3.86,8.2,f0646760-b87d-43ff-b853-17461c56b3a2
0,100,1,0,0.0,1,179.1,123,48.0,9.83,10.2,74a353aa-bf57-488d-94d2-3a7b3d6cad38
0,135,1,1,3.94,2,197.1,113,95.4,12.97,14.6,2a70cc1b-dd1e-4694-b063-7ab5c37da5cb
0,85,1,0,0.0,3,225.0,81,54.0,8.85,7.1,5e5d17a3-5d6c-466c-97cc-84db3c539326
0,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8,3f657ad4-25f9-4f1e-8cf5-50537a9cec30
0,73,1,0,0.0,4,183.4,80,52.0,12.1,7.5,09424f7b-ca6d-4f27-873f-1ba5fdbdd37f
0,92,1,0,0.16,3,201.9,74,55.6,11.34,13.7,e156e0ca-b09a-4237-ac08-68e5cacd3026
1,177,1,0,0.0,3,266.1,91,65.0,11.26,8.9,0915902e-6755-4279-a095-c331eac34595
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,53bbbe42-0653-47f0-b815-71ac7d20810b
1,184,1,0,0.0,1,236.4,73,65.0,14.37,13.8,b07aa924-8a2f-49c1-9b21-2afd9645e586
1,19,1,0,0.0,1,259.4,116,68.0,13.49,9.5,53d26195-d5b3-4b4b-ac76-6b97853bb8f8
0,79,1,0,0.24,1,144.0,90,39.4,6.79,13.0,fbca86b7-4471-4b33-b97d-b0cfe2aa37ae
0,56,0,0,0.0,1,177.7,114,49.0,10.78,10.5,5e52c71f-5be7-46dd-8cb6-ee20aa547c08
0,130,1,1,3.4,1,257.2,108,97.0,11.22,12.6,293317d7-1525-4ad5-90ec-fbca6900a713
0,129,1,1,1.78,1,196.6,89,66.8,9.03,6.6,3e7922e4-820e-4d13-bcc5-82e70a159287
0,80,1,1,2.57,2,236.6,69,83.7,9.88,9.5,a4893192-56b1-4b50-b3de-4b5da0dee78d
0,93,1,0,0.0,3,190.7,114,51.0,10.91,8.1,f77a44df-4ca5-44c4-ab6e-e75712a28d80
0,121,1,1,1.59,0,193.8,62,65.9,9.88,5.9,693c25fb-d1d1-4b91-b107-713c40fa9529
0,89,1,0,0.0,3,89.5,66,31.0,8.97,12.3,f337f60d-5ff7-4197-986a-aa450ba03372
0,121,1,1,2.03,0,245.0,95,81.3,10.85,7.5,29aacbed-d051-49c2-8864-4278207bf18f
0,58,1,0,0.0,4,210.1,126,57.0,12.45,14.4,c576f7db-12db-4915-bb1f-22c402e21d5a
0,99,1,0,0.0,3,238.4,96,62.0,12.33,12.4,18f8ab73-b302-4da2-a85c-21c798d156af
0,93,0,1,3.27,1,187.5,110,79.7,8.49,12.1,c96d34be-1157-4c04-9322-6489aa028881
0,58,1,1,2.57,1,194.5,110,77.7,10.69,9.5,33a1c18a-8f4d-4528-b359-dcbbecc608ce
1,138,0,0,0.0,4,46.5,104,24.0,9.3,9.6,6c2b5036-4663-455b-995c-3d5f5ee61c7e
0,121,1,0,0.0,5,215.6,74,54.0,9.65,10.1,7d2dd574-45ab-45b0-97ba-ea22b62d6346
0,104,1,0,0.3,2,113.6,87,36.0,7.93,10.5,e7a0e64d-854a-4fe1-9483-9851785d64c9
0,196,1,0,0.36,1,133.1,80,44.6,10.33,10.3,d7c4c09b-c99c-4bdb-827d-12bb98c15eaf
0,175,1,0,0.0,1,132.0,95,43.0,11.56,8.7,586511c4-ce1d-4f80-84b8-0abc484924a1
0,101,1,1,2.21,2,118.9,112,62.1,11.42,8.2,d17aaa45-8d72-4d61-bf9e-79447fe2aeba
1,117,0,0,0.0,1,287.4,118,71.0,12.98,10.0,d8c91711-86a4-493a-8405-a0884e87c648
0,57,1,1,3.51,1,279.9,121,102.1,11.16,13.0,fc70f178-0d48-4f24-98f9-41a2fa2b1479
1,117,0,0,0.0,2,167.1,86,44.0,8.88,14.1,a71e4a6a-1271-4a92-930a-14bb8b73942c
0,138,1,0,0.28,3,171.4,117,41.8,5.76,17.0,1d72ad3d-c72e-4072-9d85-311536733deb
0,63,1,0,0.0,3,117.1,118,42.0,12.48,11.1,5e56c05d-06bd-439c-a303-1bf6f2d69f10
1,108,1,0,0.0,4,154.2,123,36.0,5.62,15.4,10f3492d-3424-455f-9ce7-110c237ea676
0,48,1,1,2.16,1,172.0,111,68.6,10.01,8.0,d298c3ba-1986-43ba-9322-b36fdaddbc35
0,66,1,0,0.24,1,87.6,76,40.4,13.1,9.2,2a7cc4d4-dc43-4063-b8e7-70f3f359c3e4
1,81,1,1,2.48,4,167.9,147,69.8,9.54,9.2,e211a9b6-8bc8-4ca3-baee-fd1c9f2fc506
0,92,1,1,2.7,1,151.1,90,70.0,9.74,10.0,f29c32c7-7e97-480a-883b-8fdc40a7a74b
0,95,1,0,0.0,0,58.2,96,28.0,10.11,10.4,d706af6b-c320-45c9-aac1-d05f2698792c
0,85,0,0,0.38,4,197.2,97,55.8,10.59,8.3,a94eded4-e589-4007-a527-ad5eb248802c
0,118,1,0,0.0,0,154.8,71,48.0,12.2,12.8,f6846f39-6c59-4f93-878c-7bbf7a7198f6
0,139,1,0,0.0,3,196.0,135,50.0,9.3,9.8,88063849-b4ed-48ff-a724-9d76ea6fee7f
0,166,1,0,0.0,0,274.3,110,52.0,2.65,10.9,ba3d306b-ba2b-4895-b5d5-a0405c493a9e
0,189,1,0,0.0,2,227.4,84,54.0,8.8,6.3,321b1882-0813-4989-8eb4-f2b72d4646f4
0,70,1,0,0.0,2,198.6,111,52.0,10.7,10.6,2ebe8934-3067-4916-aeff-3047744f6f69
0,121,1,0,0.0,1,177.2,142,41.0,6.18,8.4,491a73ff-02d9-469c-bc9d-629ae54418f3
0,100,1,0,0.0,1,131.1,108,38.0,8.81,4.3,f9323a6d-d0be-4028-91a5-e14c5367f9c1
0,69,1,0,0.41,0,195.1,91,60.1,13.08,11.4,3c3cdc91-9a59-42ee-ab46-8cef34bac19d
0,48,1,0,0.0,1,240.0,88,53.0,7.05,7.1,64ad5c9c-5710-4745-ada7-cceccf77bb0d
0,82,1,1,2.97,2,137.8,95,73.7,11.78,11.0,ec0f171c-629b-4460-96f0-8d01fff151e1
0,146,1,1,2.73,2,180.7,82,73.3,8.69,10.1,097ff5a4-1481-4b6e-8968-7b38d4a42c4f
0,99,1,0,0.0,1,54.8,92,25.0,8.65,7.5,75e80da7-9b25-4dcb-8f36-90c212355aa6
0,64,1,0,0.0,1,206.2,76,55.0,11.62,13.6,94d0840b-f944-453b-b29d-ffe236ba677f
0,98,1,1,0.0,2,64.6,98,26.0,8.81,0.0,4618dbb9-c825-472c-9d94-4554b8d95b63
0,66,1,0,0.0,1,201.3,95,48.0,7.64,7.5,34e78d2f-41bf-4371-8d13-91f7b3323a62
0,88,1,1,4.35,1,219.5,78,100.5,11.11,16.1,196b0c7d-4bed-43a5-a969-bff18b1f7156
0,110,1,0,0.0,4,242.5,110,56.0,8.12,7.8,ba9081e6-60d0-4d8c-a8ce-cad108ced654
0,77,1,0,0.14,2,230.0,87,49.4,5.16,11.3,b6b07e1c-3bfe-46ff-a32c-d5f5d81a9af6
0,78,1,0,0.0,3,75.0,116,34.0,12.44,9.5,9c89f14a-80eb-4b2b-a173-f91861798275
0,95,1,0,0.0,1,229.9,116,57.0,10.12,14.2,237149f3-67db-4656-9a36-c542e4eddca6
0,51,1,1,3.02,1,236.8,61,93.2,13.17,11.2,54406c63-dae8-493f-b4d2-f87067994032
0,138,1,0,0.0,0,220.2,89,45.0,4.42,12.9,3d639167-4a23-498e-af87-38121a29c131
0,104,1,0,0.0,0,138.7,107,46.0,12.85,10.0,9385aaf8-587a-4dd7-b614-1c19e6f5a184
0,93,1,0,0.19,2,271.6,71,67.9,11.47,10.9,9c133ff3-3720-423c-98aa-103f814684de
0,136,1,0,0.0,0,102.1,75,37.0,10.98,9.8,e87e3a51-ed62-4cc7-a904-4897ff966fb3
0,136,1,0,0.36,2,252.4,74,61.6,8.4,10.7,ff26240b-df8d-4cb5-9e6e-01755727b789
0,160,1,0,0.18,1,166.8,109,50.8,11.8,9.3,414be13e-6bbd-4697-a04b-9331e02df6a0
0,173,1,0,0.0,1,109.4,103,28.0,5.07,7.8,d1e74eb8-1f32-4613-925c-cc073b6af46e
0,149,1,0,0.0,1,69.1,117,24.0,6.82,6.3,d508b4da-bda0-43db-910a-8c0e00ff8f25
0,87,1,0,0.0,0,58.0,125,16.0,3.38,11.5,0e2a8eb8-f30a-452e-b9bf-8720aa24ffd2
0,67,1,0,0.22,4,310.4,97,61.2,3.33,9.2,cecffe92-5a9b-4a38-bf6e-5606705b0d80
0,86,1,0,0.17,2,70.7,125,31.7,10.55,0.0,3c0f4fb1-381f-4e20-a9c8-75e25945499f
0,123,1,0,0.24,0,114.4,91,40.4,10.83,11.0,910e5509-baae-48db-96f1-7e5311688c69
0,162,1,0,0.0,3,177.1,131,40.0,5.74,6.5,0b2cc267-e5b8-4df7-9286-c45bea886599
0,55,1,0,0.23,0,189.0,100,45.3,5.93,17.1,61523d55-5c5a-41dc-ba7d-40a01bf001dd
0,99,1,0,0.0,3,146.7,64,49.0,13.7,8.9,90e13211-aa8a-4353-b7bf-a0011aa7fa23
0,75,1,0,0.0,3,224.7,116,55.0,9.6,11.3,31a7569a-d59d-464c-bb9d-713a3bdd306b
0,172,1,0,0.0,3,212.0,121,39.0,1.56,12.6,3222b274-8012-4e07-b83d-8cf64af5dada
0,132,1,0,0.0,1,117.6,66,39.0,10.7,8.8,180e2cd4-d5b6-49b0-80d1-3f96c4f0e807
0,15,1,0,0.0,2,135.2,101,36.0,7.63,8.4,73663de8-45a9-4429-bdda-298b01cc3670
0,131,1,1,2.05,3,249.6,87,82.5,11.36,7.6,e4035f70-0641-4fab-91d8-a9419a336864
0,186,1,1,3.92,2,74.3,107,67.2,8.87,14.5,cca9295f-c9f1-41e7-a861-f4371de3128d
0,112,1,0,0.0,0,170.5,113,46.0,9.66,11.2,6fdc50f7-34ea-4c5c-8f0b-e8017ef0dc7c
0,84,1,0,0.0,1,146.8,133,40.0,8.59,9.9,f802dbca-c81d-4dab-acdf-e86657ac6685
0,147,1,1,3.73,5,254.2,78,100.3,11.41,13.8,ede7a8c2-dd6e-45a4-9f89-a17013ec467d
0,89,1,0,0.0,0,105.9,151,35.0,9.48,12.7,c7a95b5f-0d36-4029-87fe-31879b232391
0,72,1,0,0.0,0,109.1,97,29.0,5.79,8.3,8ebe7125-0358-4b3b-ace7-5656680c4023
1,79,1,0,0.0,5,157.6,85,44.0,9.71,9.4,cccc531f-006f-4589-b491-cfdc305b75ec
0,124,1,0,0.0,3,178.3,102,51.0,11.75,10.9,055d8384-c60c-4414-8f20-aafe2d5cd0f0
0,105,1,0,0.0,2,140.6,109,40.0,8.93,6.8,c74eb45a-27aa-4649-b96d-258460624acb
0,115,1,1,2.84,2,192.3,86,69.4,4.44,10.5,c4a88f47-1317-47c1-bc4d-8a9afbfd28f7
0,145,1,0,0.0,1,175.8,89,54.0,13.72,12.4,8feb72f1-2387-4a49-8dab-4714cefad9b5
0,77,1,0,0.0,5,239.2,114,54.0,7.5,10.3,2bcf5bb2-e0ae-4086-912a-fe622545b2d3
0,41,1,0,0.0,3,223.8,67,59.0,12.24,12.3,a026df0e-2175-4075-b586-244d0ac73ff1
0,119,1,0,0.39,1,176.8,90,53.9,11.24,7.5,02f08f9d-fe8d-471c-9393-c26163d2aabf
0,29,1,0,0.0,1,195.6,71,44.0,6.32,14.2,5b48631c-29b9-4c30-a52e-b97fa84f81cf
0,81,1,0,0.0,1,145.4,132,36.0,6.47,5.2,66f3bc00-43bf-401f-8e7a-f821565c75b5
0,64,1,0,0.31,1,145.5,116,48.1,11.42,8.9,37f0039f-177e-4aed-a400-534ac9f09e91
0,94,1,0,0.0,1,174.0,85,51.0,12.06,7.9,d3a98a86-2675-4250-a2de-2f30e8cb805a
0,109,1,0,0.0,1,175.4,125,52.0,12.54,9.8,bdf59c7a-ed9c-4109-b998-0e95a7f9b1e4
0,140,1,0,0.0,3,231.9,101,54.0,8.01,14.3,bd798146-d933-4854-9234-b7a92cd17dde
0,127,1,0,0.0,2,139.6,94,45.0,12.05,8.8,fb32e10b-4d76-438e-97d1-1c410d52a6ca
0,69,1,0,0.3,2,227.0,122,64.0,12.94,8.9,b9ee0345-58b6-4162-ae0c-5de840e89b26
0,116,1,0,0.0,2,229.3,93,55.0,9.23,8.8,8fe9a78b-f1f2-46c1-9277-7b91b491daa9
0,176,1,0,0.34,0,169.5,151,42.4,5.65,8.7,568b1254-0bba-49c3-a87b-52691c060add
0,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3,76f9fa0a-1613-45bc-a497-469b5bfd8399
0,42,1,0,0.0,2,184.5,98,49.0,10.03,8.8,8d175d25-52d5-4da3-b31f-bd38f6abacfa
0,101,1,1,2.54,4,220.3,96,87.4,14.29,9.4,40793b05-6913-4d8d-bc77-d8e6257cbcfe
0,184,1,1,2.75,0,200.3,76,83.5,12.68,10.2,9560e4ce-0d31-4d35-9967-442354c676c1
1,95,0,0,0.0,1,165.5,84,53.0,14.31,11.5,1df5b752-4ee8-418a-bb4b-cd448c7f600d
0,104,1,0,0.27,1,183.6,133,44.7,6.04,12.7,370af407-5349-416e-b4bb-6561c1056a85
0,73,1,0,0.0,2,254.8,85,56.0,7.17,15.0,413c13ae-3023-44ae-a1e0-52cff1a5cf41
0,155,1,0,0.39,2,216.7,30,53.9,7.22,10.8,0aa1b6fe-1a8d-41e2-a23b-43f408717136
0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4,422b3924-1997-4337-97d3-8b11549aa36a
0,104,1,0,0.0,2,138.7,100,42.0,10.77,4.9,e14ecc91-a11b-4090-898b-8970c9679357
1,75,1,0,0.0,4,109.0,88,41.0,12.97,13.3,22ef1562-993a-43ba-99ee-810dbb5fee18
0,151,1,1,2.32,1,214.7,97,72.2,6.93,8.6,908ab7dc-87e5-4b7d-b897-f0e7188edf39
0,37,1,0,0.0,0,191.1,69,44.0,6.46,12.9,8c0c3d1d-cd6f-4351-926b-d7dd64af4f7d
0,107,0,0,0.29,1,234.1,91,56.9,8.16,10.0,cbaae24b-7348-4370-929f-1b4c95c0061e
0,92,1,0,0.25,2,196.5,82,52.5,9.5,10.8,627837eb-11db-4cd1-953e-95a9c19d7f5f
0,70,1,0,0.0,3,104.7,112,25.0,4.11,15.8,df0355b5-f7c0-46eb-9f52-e986c64caa90
0,106,1,0,0.0,1,158.7,74,33.0,3.22,10.2,81189b95-d21e-4351-ab80-a12dfd885298
0,97,1,0,0.0,1,151.6,107,39.0,7.77,14.7,39681e5b-775a-4b95-b42d-0ae582acec0f
1,125,1,0,0.0,0,240.7,82,64.0,13.47,10.1,89d8f248-fa81-449c-b5e6-70d16a091443
0,97,1,0,0.0,1,209.2,134,36.0,0.0,11.8,f5db3a1d-2487-41c6-926b-04f0e0e3c12d
0,90,1,0,0.0,3,37.8,80,20.0,7.77,14.2,7ae2b448-1953-4d89-b5d0-9dcd5a3f99ac
0,64,0,0,0.26,3,146.7,83,40.6,7.42,12.5,4bc698cf-12b5-4b7b-8f4a-e9b3b5f5d811
0,159,1,1,4.56,0,184.1,78,93.6,9.73,16.9,a2d39fa4-f8ba-4e70-9cc3-3ec74a4db3a7
0,43,1,0,0.38,3,27.0,117,22.8,8.05,10.7,75b0e35f-43e9-452b-babc-025ec4ff816c
0,99,1,1,1.97,2,87.7,103,53.7,11.15,7.3,8b21e52c-4b9b-41e8-a139-db31170dd98e
0,117,1,0,0.0,2,181.5,95,49.0,10.26,14.7,570499a4-2cde-4b09-a61c-544a0267c003
0,134,1,1,2.32,0,216.8,78,69.2,5.11,8.6,b11096bf-5b1f-4857-a9d3-2826cc166c3e
0,11,1,0,0.0,2,143.4,130,49.0,14.47,9.7,aa3f51fa-4aa6-4714-b480-3a10b64ba431
0,106,1,0,0.25,2,165.3,118,48.5,10.5,8.5,4289869d-9a0c-45af-af74-e59a86c544d7
0,59,1,1,1.84,1,133.1,114,60.4,11.06,6.8,d3682389-d5d1-4634-b6d7-ac7be8fc781e
1,159,1,0,0.0,1,189.1,105,54.0,12.31,10.4,b6a897b4-8a2d-40af-ad4c-3671ee902bb2
0,82,1,0,0.17,1,143.9,61,43.7,9.75,11.1,bd4c5e17-2b93-4112-9b19-ed9047c07734
0,87,1,0,0.0,2,198.3,80,50.0,9.35,16.6,49ee572e-c5c5-47e6-8f42-384f42b4622e
1,113,1,0,0.0,1,209.4,151,66.0,17.37,7.4,195aa732-9450-4fff-bc49-a8c6ba446d6d
0,90,1,0,0.0,1,175.9,111,55.0,14.26,13.0,a54812e7-ac38-4736-ac6f-8ee561832a0b
0,101,1,0,0.0,3,209.6,107,56.0,11.44,7.6,14c4524f-40e3-425b-a71f-54ccf71e3954
0,75,1,1,3.54,3,163.6,132,76.4,7.34,13.1,0415e936-1f17-4a5c-a013-7044e4e58c30
0,113,0,0,0.0,0,125.2,93,39.0,10.32,8.3,cc60c5cc-5820-4371-8e52-a071787a75a1
0,87,1,1,0.0,1,165.8,122,45.0,9.35,0.0,086f28ad-2a79-4dcf-845b-87495382b0bc
0,122,1,1,4.21,2,146.4,104,75.1,4.49,15.6,35e9c510-00e2-4507-9867-9c6a9fa6cd6f
0,108,1,0,0.0,1,187.4,101,49.0,10.0,12.6,e48b3c04-26fe-486f-b466-13a40870330d
0,123,1,1,4.21,2,197.6,105,83.1,4.0,15.6,a88910da-646e-4387-8cca-8ba0ea5b2fcf
0,99,1,0,0.28,1,145.6,102,47.8,11.55,11.4,cf7bad49-1545-462b-a09d-6a3566f72f3e
0,45,1,0,0.0,2,159.8,91,38.0,6.02,10.6,89cf75bb-1a01-4672-a3d8-fb7414562ee3
0,132,1,0,0.22,1,83.4,110,36.2,11.61,7.6,8b7fe257-5ffa-4cf8-ba9c-d698d2b270df
0,44,1,0,0.35,0,204.6,117,56.5,10.26,10.7,8bdb02ac-793c-451e-9bee-2d710984a4c2
0,131,1,0,0.33,0,211.8,115,62.3,13.03,10.8,5b2a4d26-c52d-4d6a-9637-01c4b7be64bb
0,115,1,0,0.0,2,178.7,114,54.0,13.55,16.4,9872f4d5-6f22-42a3-906f-e350bf273aaa
1,115,0,0,0.0,1,345.3,81,76.0,10.17,11.8,884256f5-0106-45be-881c-0cc03e07e90e
0,142,1,1,1.73,1,230.7,101,79.3,12.84,6.4,ded08412-d4e1-4cf3-9dc5-183c3eab495b
0,88,1,0,0.0,2,65.4,97,26.0,8.41,13.8,de04d1ca-2759-428d-83a2-f1747ee99377
0,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5,da962c1b-010e-4802-acbf-38a97b3b41b9
0,123,1,0,0.0,1,194.0,118,54.0,12.1,12.1,dbff0785-47b8-4f18-8391-2d70a9800b23
0,58,1,0,0.19,0,234.8,89,50.9,5.34,9.9,1972e05a-3c18-45f4-92c9-7ee44a57fbd4
1,99,0,0,0.0,0,242.3,102,72.0,17.55,11.3,9470334c-5e16-403d-8641-7961d88c5ef4
1,105,1,0,0.0,0,226.9,106,55.0,9.11,11.6,5a6d77f4-22b9-4eb5-83ed-46b3810c9c31
0,102,1,1,1.7,3,125.3,92,51.0,7.06,6.3,95f25d7c-b9e4-46d4-a758-f3e0aaa0e350
0,73,1,0,0.0,1,187.3,118,53.0,11.99,15.1,64bb5862-11ad-4e29-a747-31cb19371830
0,145,1,0,0.0,0,241.7,137,53.0,6.79,13.1,83b38c63-d7b8-4dec-9c32-1dea17dfc6a6
1,123,1,0,0.0,4,123.2,104,38.0,9.5,12.9,fcef880a-097e-48de-b0d7-7c7279627660
0,96,1,0,0.0,1,97.6,98,26.0,5.28,11.6,c45c4287-ce40-4794-8c37-a57d44ba4258
1,116,1,0,0.33,5,133.3,94,47.3,12.39,11.3,2a4142d0-efdd-44aa-9b6d-84a4cb5ef543
0,121,1,1,2.62,5,263.1,70,95.2,13.97,9.7,99fe3732-2588-4302-a626-486c0699007e
0,75,1,0,0.0,1,138.5,110,37.0,7.66,11.1,6d5d2bea-ac19-499a-bfbe-35eaa70968ff
0,117,1,1,1.19,0,221.3,82,63.9,8.38,4.4,25da4e40-e00e-4a96-b2cd-e19b3a41c3a7
0,60,1,0,0.0,2,252.7,97,62.0,11.06,12.4,9b6d3438-c7a7-491c-8f5c-2ef169665939
0,81,1,0,0.13,2,198.4,93,53.3,10.55,10.4,5351b3a1-44a5-4aae-8451-f33bafccb570
0,43,1,1,3.13,3,200.2,105,86.3,12.22,11.6,c1ecbeec-753f-4f35-b115-d0222b7e95b7
0,63,1,0,0.0,1,58.9,125,25.0,8.48,9.4,0a87ed01-9d6d-419b-a737-9a8ed8aadad6
0,9,1,1,3.59,1,193.8,130,86.9,10.13,13.3,9246c223-cab1-437c-81c6-75e95136f444
0,130,1,0,0.0,1,176.3,140,48.0,10.05,11.3,102bbbbc-c972-4851-8909-cf3824ec48b6
0,73,1,0,0.0,0,157.1,109,50.0,13.44,10.0,28e3e3fd-972d-4115-9fba-340043b8aa6c
0,44,1,1,3.78,0,221.8,105,89.8,8.09,14.0,016e287c-5f72-40c8-b239-c0ae273a1f4f
0,86,1,0,0.0,1,223.9,75,52.0,7.79,7.3,78913a14-69e9-4532-bce8-d1bc99e0b425
0,64,1,0,0.4,1,219.2,73,56.0,8.35,10.0,f08edf99-87d2-4153-92de-b4bd519e74a8
0,62,1,0,0.0,2,86.3,84,35.0,11.94,12.5,a9f1e711-cf5f-4c63-9710-16fd98a82103
0,143,1,0,0.0,0,209.1,127,45.0,5.31,14.0,25b95d1f-3fb5-4a91-b71f-10b04a8c73f4
0,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8,68dbbfdd-21b0-4b83-93aa-06f7048a1d9d
0,74,1,0,0.0,0,162.7,102,53.0,14.6,8.7,8dc42811-05a5-4db3-babf-b7c9bad6abf7
0,80,1,0,0.0,0,101.1,121,40.0,13.16,7.3,0ed8691f-2e5a-49c8-adb7-ba9799f7049f
0,138,1,0,0.0,3,251.0,119,51.0,4.56,13.8,1be40660-f1fd-4b41-b7b1-e7ba5a74cf78
1,77,1,1,4.13,5,143.0,101,84.3,10.61,15.3,8e3f8d81-4903-460f-bb5a-8a7d79f77b9b
0,177,1,0,0.0,1,227.8,81,53.0,8.09,8.0,89356526-7248-4faf-8b41-819121e05640
0,99,1,0,0.0,1,241.1,72,55.0,7.78,11.6,51424cb5-a651-4275-8fe9-ce7be604d4a0
1,77,1,1,3.11,4,135.9,117,75.1,12.23,11.5,54530547-0376-4071-b3e3-0dcd3f204a84
0,63,1,0,0.0,2,142.5,92,42.0,10.42,7.5,9eb55902-2286-4fc2-9417-3c8bbb4061be
1,74,1,0,0.32,2,298.1,112,71.2,10.07,9.7,a0d04a6a-2bfc-4e9c-a7d2-46fa25707517
0,79,1,0,0.0,2,134.7,98,40.0,9.49,11.8,8f52c03c-e63f-42c6-8fe6-a42ba2586790
0,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1,f56a785b-3910-47c9-bc5d-3c6deef1f88e
1,13,1,0,0.0,0,303.2,133,67.0,8.53,11.5,f9715d3a-f107-4afc-bab3-13ba49f936d7
1,88,1,0,0.0,1,264.8,124,66.0,12.27,14.8,a79d62b2-59f8-4b48-943f-99d4d1eb1de8
1,103,1,1,3.11,0,149.9,84,72.1,8.55,11.5,d66ad98a-c8d1-4bed-9445-32fd7f841a37
1,77,1,0,0.0,2,251.8,72,61.0,10.29,9.8,ba041fe3-53b2-432f-9c7d-98d01cd9bcf7
0,35,1,0,0.0,0,105.6,129,40.0,12.91,8.7,85b5cb67-8760-400b-a67b-66bf6ff1e4d0
1,131,0,0,0.34,3,122.3,83,34.4,5.94,13.7,dfb97ef2-9773-482e-97b8-aaf564018591
0,105,1,1,2.62,2,88.1,125,56.2,8.8,9.7,edccb094-4003-41dd-b14a-6c0a22298860
0,122,1,1,3.78,1,147.8,85,75.8,7.37,14.0,744e15bd-ad70-418a-ae3c-c3a822d1b114
0,172,1,0,0.0,0,172.5,85,51.0,12.66,5.9,0c9f5a43-dcd4-453a-a65c-dcec7cfdc159
0,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4,bbe71463-7711-4cf1-8a4e-fc42ab1d1fa9
0,63,1,1,3.32,1,152.2,119,79.2,11.36,12.3,c4012742-c2ba-446b-9ede-44255bc626a1
0,153,1,0,0.0,0,166.8,127,41.0,7.18,11.8,d5ac2fce-8fe3-42bc-94be-d2509343a344
0,104,1,0,0.0,0,263.4,101,65.0,11.78,13.0,925aa030-78a6-4604-b93a-f30b09cd0d6d
0,104,1,0,0.0,1,164.2,109,42.0,7.77,10.7,f7aa25a2-863b-40f7-824c-4378c6b6b3b6
0,144,1,1,1.0,0,105.0,86,39.0,6.09,3.7,17c68ea7-2e29-4373-86ec-919c030fec78
0,85,1,0,0.0,0,235.8,109,54.0,7.86,12.0,e8446fd3-0e00-4292-a69e-e316774699d2
0,69,1,0,0.0,0,196.1,87,54.0,11.84,11.9,ed345950-14dc-4d23-8e79-b2a8942b3696
0,83,0,1,2.86,2,94.7,111,58.6,7.72,10.6,d79b82d3-78c1-4b53-9c08-59e8decec726
1,97,1,1,2.32,2,90.0,87,62.2,13.82,8.6,a52402b7-e015-42d5-a66c-4f208e1b63ce
0,80,1,0,0.0,0,206.3,97,49.0,7.75,12.4,27984242-e163-4aac-9aae-d5a90683f4d3
0,125,1,0,0.0,2,182.3,64,43.0,6.99,11.6,030fb87f-532d-4328-a97d-0914c91ba33f
0,152,1,0,0.0,1,228.1,93,51.0,6.82,9.0,342ddf6e-4778-4c92-9e40-684dd03598a8
0,66,1,1,3.24,2,187.8,117,75.4,6.49,12.0,972a24ab-01e9-4c96-8b98-c5b4bd67b37d
0,51,1,0,0.0,1,259.9,114,60.0,8.81,15.3,bcd594dd-31c0-4dbf-a14c-b923f81644bd
0,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5,abdc602a-6437-45ed-8741-351224a216d4
0,138,1,0,0.0,3,146.5,101,50.0,14.23,14.0,46e0b0e3-2697-4c08-8075-1d301978f4b4
0,79,1,0,0.0,2,236.8,135,57.0,9.32,10.4,df9f432e-6604-4d1e-9ca4-4cebedf490d5
0,93,1,1,2.16,2,178.7,134,67.6,8.93,8.0,aff9ad47-9767-4b34-94b7-c6373bdd536c
1,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2,1fa6b188-e240-4ca2-a946-19f657106027
0,65,1,0,0.33,0,195.4,110,52.3,9.06,8.9,0301aadc-b7b1-4f7c-8e61-ed55860f5f8a
0,40,1,0,0.25,0,109.4,107,42.5,12.24,7.1,7f2ae58e-e9f1-4c3b-aa94-067eaec0cb3f
1,124,1,0,0.0,4,143.3,120,44.0,11.54,7.8,9bf5317c-249b-40b8-8046-6b784bcfb12e
